peakID,Log2FC,Pval,FDR,Mean,MeanDiff,Direction,score,replicateScoreQuantile,groupScoreQuantile,Reproducibility,GroupReplicate,distToGeneStart,nearestGene,peakType,distToTSS,nearestTSS,GC,idx,N,AR.halfsite.motif,ARE.motif,HNF4a.motif,AR_binding,Hnf4a_binding
chr4_143238465_143238965,-1.67658876952772,0.000348432680267387,0.0411864404970672,0.0115488683513498,-0.0297629615635019,DOWN,31.98096,0.649,0.629,5,PT-S2-f/mKO._.A3,26005,Prdm2,Distal,26005,uc012doh.1,0.4351,14531,0,FALSE,FALSE,TRUE,0,0
chr4_14325716_14326216,-1.90704900882582,0.000400239442753955,0.0452965550777742,0.0118792012403153,-0.03817351867702,DOWN,40.97734,0.76,0.685,3,PT-S3-mWT._.B1,34656,Gm2560,Distal,34656,uc008say.1,0.4132,602,0,TRUE,FALSE,FALSE,0,0
chr4_148130517_148131017,-0.768525110869864,8.3923042559724e-05,0.0169203811806275,0.205565010837389,-0.14602766224583,DOWN,203.11061,0.985,0.978,3,PT-S3-mWT._.B3,68,Draxin,Promoter,68,uc008vua.2,0.7824,14854,0,FALSE,FALSE,FALSE,0,0
chr4_148287934_148288434,-0.797289689588074,0.000361287606439567,0.0419578669022472,0.0786958366098122,-0.0595400744445023,DOWN,114.2117,0.943,0.924,3,PT-S3-mWT._.B5,218,Disp3,Promoter,218,uc008vum.1,0.7106,14880,0,TRUE,FALSE,FALSE,0,0
chr4_148480322_148480822,-1.39555654015564,1.76749590421434e-07,0.000182053253823577,0.0928137003566944,-0.154631685899569,DOWN,115.83849,0.944,0.925,3,PT-S3-mWT._.B5,19889,Angptl7,Intronic,19889,uc008vus.1,0.495,14953,0,TRUE,FALSE,FALSE,1,0
chr4_148589555_148590055,1.05783965320103,8.38807035224656e-05,0.0169203811806275,0.139761198874542,0.0736660911637338,UP,88.76409,0.906,0.9,7,PT-S3-f/mKO._.B4,1707,Srm,Promoter,1707,uc008vuw.1,0.5429,15039,0,TRUE,FALSE,FALSE,0,0
chr4_150748946_150749446,-2.2848975525169,0.000149512366526422,0.0244464667792,0.0140074334588145,-0.0620015117222014,DOWN,32.92467,0.804,0.756,4,PT-S2-mWT._.B3,97021,Slc45a1,Distal,76536,uc008vxv.1,0.5549,15934,0,TRUE,FALSE,FALSE,1,0
chr4_151302349_151302849,1.82791761666748,7.6083294334294e-06,0.00310789690231378,0.112130643007619,0.0819833630857178,UP,432.4151,0.973,0.964,8,PT-S1._.A1,213028,Gm13090,Intronic,73870,uc008vyo.1,0.505,16079,0,FALSE,FALSE,FALSE,0,0
chr4_152192268_152192768,-2.38217596233996,4.00041298248462e-05,0.0102198606929733,0.0194940440665099,-0.0905592310057334,DOWN,106.46678,0.843,0.836,5,PT-S3-f/mKO._.A1,14417,Acot7,Intronic,6383,uc008vzy.2,0.4192,16310,0,TRUE,FALSE,TRUE,0,0
chr4_154022320_154022820,0.62500395138518,7.59242814642456e-05,0.0158203845998611,0.434454959146874,0.153449706845986,UP,434.71176,0.989,0.984,7,PT-S3-f/mKO._.A4,3473,Smim1,Exonic,3050,uc008waz.2,0.5828,16461,0,TRUE,TRUE,FALSE,1,1
chr4_16648148_16648648,1.88868936567999,0.000111801235358009,0.020619934380411,0.061392501189776,0.0462732117030397,UP,97.78481,0.828,0.819,7,PT-S3-f/mKO._.A3,484287,A530072M11Rik,Distal,484287,uc008sbs.2,0.3393,729,0,TRUE,FALSE,TRUE,0,0
chr4_19778650_19779150,-1.2072969359418,0.000208547721584092,0.0301206393093243,0.0363163099449496,-0.050157813597841,DOWN,26.15159,0.778,0.708,3,PT-S3-mWT._.B3,39826,Slc7a13,Distal,39826,uc008scf.2,0.3733,809,0,TRUE,FALSE,FALSE,0,0
chr4_19818393_19818893,-2.73464316255261,3.1738848504427e-07,0.000276584080996653,0.0121297744790145,-0.0799172045278666,DOWN,37.22947,0.831,0.779,3,PT-S3-mWT._.B3,83,Slc7a13,Promoter,83,uc008scf.2,0.3373,822,0,FALSE,FALSE,FALSE,0,0
chr4_19821356_19821856,-2.99999621333057,3.01580462929269e-11,1.65019218515586e-07,0.00878072505121602,-0.0754648489877975,DOWN,38.51342,0.835,0.784,3,PT-S3-mWT._.B3,2878,Slc7a13,Intronic,2878,uc008scf.2,0.4032,825,0,FALSE,FALSE,FALSE,0,0
chr4_19822623_19823123,-2.51003039494107,0.000122224292633513,0.0215900220459114,0.00333963829969036,-0.0250766543694808,DOWN,8.31303,0.536,0.386,3,PT-S3-mWT._.B3,4145,Slc7a13,Intronic,4145,uc008scf.2,0.4012,826,0,FALSE,FALSE,FALSE,0,0
chr4_19826386_19826886,-4.83656233411863,7.64296977538715e-09,1.52340504314376e-05,0.000495722604461171,-0.0688136558427792,DOWN,12.04233,0.629,0.506,3,PT-S3-mWT._.B3,7908,Slc7a13,Intronic,7908,uc008scf.2,0.4611,829,0,FALSE,FALSE,FALSE,0,0
chr4_19830548_19831048,-3.81836640942005,8.01076057091002e-11,3.6957565357025e-07,0.00742613420535851,-0.123550838704939,DOWN,80.80672,0.921,0.896,3,PT-S3-mWT._.B3,12070,Slc7a13,Intronic,12070,uc008scf.2,0.4511,834,0,TRUE,FALSE,FALSE,0,0
chr4_19831373_19831873,-4.33846927428744,7.59694703190036e-14,7.7716107532251e-10,0.00357532096619796,-0.107216929314607,DOWN,35.95565,0.826,0.771,3,PT-S3-mWT._.B3,12895,Slc7a13,Intronic,12895,uc008scf.2,0.4351,835,0,TRUE,FALSE,FALSE,0,0
chr4_19832054_19832554,-2.44836906691186,5.24505393886797e-07,0.000403300082081166,0.00792673347926828,-0.0442532528796356,DOWN,13.02758,0.647,0.53,3,PT-S3-mWT._.B3,13576,Slc7a13,Intronic,13576,uc008scf.2,0.4072,836,0,FALSE,FALSE,FALSE,0,0
chr4_19834320_19834820,-2.94250021596924,0.000142101495983715,0.0235456174556453,0.000767607137032377,-0.0185081619991003,DOWN,6.59315,0.467,0.287,2,PT-S3-mWT._.B3,15842,Slc7a13,Intronic,15842,uc008scf.2,0.4092,837,0,FALSE,FALSE,FALSE,0,0
chr4_19835773_19836273,-2.22744936147532,3.25661157063669e-07,0.000281258055912125,0.0113330402280092,-0.0491062936284305,DOWN,16.09537,0.69,0.588,3,PT-S3-mWT._.B3,17295,Slc7a13,Intronic,17295,uc008scf.2,0.5589,839,0,FALSE,FALSE,FALSE,0,0
chr4_19837723_19838223,-2.78650944113043,8.51489946049917e-05,0.0170361706144722,0.00224010721117714,-0.0250148699132416,DOWN,9.21128,0.564,0.422,3,PT-S3-mWT._.B3,19245,Slc7a13,Intronic,19245,uc008scf.2,0.3872,841,0,FALSE,FALSE,FALSE,0,0
chr4_19840798_19841298,-2.81057329920524,6.14857083593406e-05,0.0137733395434809,0.00321492170256425,-0.0313710555768861,DOWN,9.04273,0.419,0.23,3,PT-S3-mWT._.B1,22320,Slc7a13,Intronic,22320,uc008scf.2,0.3912,844,0,FALSE,FALSE,FALSE,0,0
chr4_19841617_19842117,-1.67393844577947,0.000304398732141561,0.0388191701290643,0.00538859981308652,-0.0161872755929602,DOWN,3.09847,0.067,0.015,2,PT-S3-mWT._.B1,23139,Slc7a13,Exonic,23139,uc008scf.2,0.3673,845,0,FALSE,FALSE,FALSE,0,0
chr4_19843543_19844043,-3.91010142772992,3.68572488721982e-06,0.00177706319111512,0,-0.0280668417301592,DOWN,18.22655,0.715,0.625,3,PT-S3-mWT._.B3,25065,Slc7a13,Distal,25065,uc008scf.2,0.3633,847,0,TRUE,FALSE,FALSE,0,0
chr4_19844100_19844600,-3.53439773376519,1.47370268069918e-06,0.000883333775662811,0.00296945260125293,-0.0526101001422154,DOWN,14.03209,0.663,0.55,2,PT-S3-mWT._.B3,25622,Slc7a13,Distal,25622,uc008scf.2,0.4152,848,0,FALSE,FALSE,FALSE,0,0
chr4_19870914_19871414,2.35104345217322,9.30670290341269e-05,0.0182024564649889,0.0799490163317262,0.0658866641230573,UP,63.33191,0.772,0.759,7,PT-S3-f/mKO._.A1,51401,Atp6v0d2,Distal,51401,uc008sch.2,0.4291,854,0,TRUE,FALSE,FALSE,0,0
chr4_21745517_21746017,-1.76872964515277,3.41205320178786e-05,0.00905749119962976,0.0372555905921497,-0.0945093167413931,DOWN,28.7067,0.773,0.702,3,PT-S3-mWT._.B5,18065,Ccnc,Intronic,18065,uc008scq.3,0.4391,910,0,FALSE,FALSE,FALSE,0,0
chr4_28330981_28331481,0.501698790487537,5.0771072494411e-05,0.0118863921443433,0.251923046187306,0.0745836369847772,UP,141.80704,0.93,0.924,7,PT-S3-f/mKO._.B2,481899,Epha7,Distal,426451,uc033iax.1,0.4531,1167,0,TRUE,FALSE,TRUE,0,0
chr4_28542778_28543278,-1.60388014363337,0.000112801585816668,0.0206865623722776,0.0216549714290921,-0.0482466129806526,DOWN,90.95073,0.91,0.888,4,PT-S2-mWT._.B1,270102,Epha7,Distal,270102,uc008sel.3,0.4471,1173,0,TRUE,FALSE,FALSE,0,0
chr4_30390812_30391312,-2.1772072384897,0.000211312774832358,0.0303166830272901,0.00749663944595687,-0.0334544946172746,DOWN,19.44864,0.702,0.603,3,PT-S3-mWT._.B5,273533,4930556G01Rik,Distal,273533,uc029upw.1,0.3653,1197,0,FALSE,FALSE,FALSE,0,0
chr4_31842121_31842621,-3.43602505869769,9.03097694691513e-06,0.00355331187940764,0.00344124641966031,-0.0534492212098906,DOWN,22.82008,0.733,0.647,3,PT-S3-mWT._.B5,121735,Map3k7,Distal,121735,uc008seo.2,0.3772,1227,0,FALSE,FALSE,FALSE,0,0
chr4_31846997_31847497,-2.21797862041405,9.25629490592813e-09,1.73226355572298e-05,0.0304601323993445,-0.118557751799783,DOWN,45.0743,0.856,0.812,3,PT-S3-mWT._.B3,116859,Map3k7,Distal,116859,uc008seo.2,0.4072,1228,0,TRUE,FALSE,FALSE,0,0
chr4_32682420_32682920,1.88292012457834,0.000100019186066009,0.0191172333477652,0.0636738768963239,0.0478674321009599,UP,52.40454,0.802,0.792,7,PT-S3-f/mKO._.B2,25550,Mdn1,Intronic,25550,uc008sey.1,0.3792,1322,0,TRUE,FALSE,TRUE,0,0
chr4_33574797_33575297,-3.4235143457988,4.40141290982257e-10,1.45859104327653e-06,0.00925384474971917,-0.109494567357189,DOWN,76.85503,0.855,0.81,3,PT-S3-mWT._.B1,136965,Mir8118,Distal,136965,uc033iaz.1,0.4152,1425,0,TRUE,FALSE,TRUE,0,0
chr4_33579012_33579512,-2.72442075020201,4.48113998095554e-05,0.011028854224258,0.00606510491799644,-0.0452367580046341,DOWN,15.39929,0.56,0.413,2,PT-S3-mWT._.B1,141180,Mir8118,Distal,141180,uc033iaz.1,0.481,1426,0,TRUE,FALSE,TRUE,0,0
chr4_35725185_35725685,-2.89233533644015,3.91951788244165e-05,0.0100587508245137,0.00951842854436004,-0.0740026021363747,DOWN,21.53922,0.745,0.665,3,PT-S3-mWT._.B3,499311,C9orf72,Intronic,15456,uc033ibb.1,0.4232,1592,0,FALSE,FALSE,TRUE,0,0
chr4_36068175_36068675,-3.64698374579713,2.42909545395572e-05,0.00702249579090505,0.0031313527429398,-0.0591497578373996,DOWN,12.04233,0.629,0.506,3,PT-S3-mWT._.B3,577027,Mir876,Intronic,223220,uc008sgz.3,0.4411,1597,0,FALSE,FALSE,FALSE,0,0
chr4_36131384_36131884,-3.35844773306903,6.67326046989659e-13,5.23379369813677e-09,0.0144873281195582,-0.152612741959754,DOWN,67.44528,0.902,0.872,3,PT-S3-mWT._.B3,513818,Mir876,Intronic,286429,uc008sgz.3,0.4092,1600,0,FALSE,FALSE,FALSE,0,0
chr4_36170207_36170707,-4.16600043795911,3.10926419277465e-06,0.0015869252785023,0.000640861726762405,-0.0447655142215718,DOWN,24.1733,0.728,0.656,3,PT-S2-mWT._.B1,474995,Mir876,Intronic,325252,uc008sgz.3,0.3673,1602,0,TRUE,FALSE,TRUE,0,0
chr4_36172702_36173202,-2.68698356317305,1.27759505082518e-05,0.00454769719090097,0.00325859651301801,-0.0286049546677319,DOWN,25.5856,0.721,0.709,7,PT-S2-f/mKO._.B4,472500,Mir876,Intronic,327747,uc008sgz.3,0.3074,1603,0,FALSE,FALSE,FALSE,0,0
chr4_36183487_36183987,-2.68143007692544,3.65964704175835e-06,0.00177293209038449,0.0101664206414922,-0.0658801297181481,DOWN,26.58872,0.744,0.679,3,PT-S2-mWT._.B1,461715,Mir876,Intronic,338532,uc008sgz.3,0.4232,1605,0,TRUE,FALSE,FALSE,0,0
chr4_3699179_3699679,-1.67744517940963,1.62460064631332e-05,0.00535362796736372,0.0426796128608592,-0.0982330516657241,DOWN,79.69566,0.86,0.817,3,PT-S3-mWT._.B1,15534,6330407A03Rik,Intronic,15534,uc012daf.2,0.4311,16,0,TRUE,FALSE,FALSE,0,0
chr4_3980793_3981293,-3.08369582842128,1.77187936170137e-07,0.000182053253823577,0.0121843345098789,-0.106068108067732,DOWN,57.70515,0.876,0.837,3,PT-S3-mWT._.B5,38619,Sdr16c5,Distal,9923,uc008rwv.1,0.3553,42,0,TRUE,FALSE,FALSE,0,0
chr4_4242243_4242743,-1.34106899157924,0.000110888138625248,0.0205115160069633,0.0955930756391858,-0.149648212544123,DOWN,95.05623,0.928,0.905,3,PT-S3-mWT._.B5,103677,Penk,Distal,103677,uc008rxa.1,0.489,54,0,TRUE,FALSE,FALSE,0,0
chr4_43672067_43672567,-1.10718016482657,0.000129645407196429,0.0222891808167174,0.0505833963056738,-0.0606939518406529,DOWN,78.58961,0.904,0.881,4,PT-S2-mWT._.B5,3345,Tmem8b,Intronic,3345,uc012ddc.1,0.501,2320,0,TRUE,TRUE,FALSE,1,0
chr4_43713624_43714124,-1.9926741169746,0.000119271914919284,0.0213215084986818,0.00809292581977768,-0.0300742929918276,DOWN,98.81634,0.804,0.803,6,PT-S1._.A3,7307,Olfr71,Distal,7307,uc008sqw.1,0.499,2331,0,TRUE,FALSE,TRUE,0,0
chr4_45371197_45371697,-1.16112697342803,1.87820717792708e-05,0.00593977971075412,0.0447441844151388,-0.0577907941347721,DOWN,60.25015,0.891,0.857,3,PT-S3-mWT._.B3,29345,Dcaf10,Intronic,23340,uc008ssp.1,0.4072,2547,0,FALSE,FALSE,FALSE,0,0
chr4_46084775_46085275,-3.42994746925886,4.8719779475583e-08,6.55038827042913e-05,0.006117901876704,-0.0793725922580717,DOWN,29.92073,0.78,0.712,3,PT-S3-mWT._.B5,45802,Tmod1,Intronic,7868,uc008stf.1,0.517,2786,0,TRUE,FALSE,FALSE,0,0
chr4_46094808_46095308,-3.95412644984936,3.35391859968429e-07,0.000285919130247289,0.00318456090880291,-0.0751722419149698,DOWN,52.11687,0.863,0.82,3,PT-S3-mWT._.B5,43416,Tstd2,Intronic,17901,uc008stf.1,0.507,2787,0,TRUE,FALSE,FALSE,1,0
chr4_46096501_46097001,-1.68142601442813,6.81474623285366e-05,0.0148328215692477,0.0198289954337149,-0.0481863790229884,DOWN,66.30836,0.892,0.858,3,PT-S3-mWT._.B5,41723,Tstd2,Intronic,19594,uc008stf.1,0.5429,2789,0,FALSE,FALSE,TRUE,0,0
chr4_46129307_46129807,-1.93376197894782,1.48984049966237e-11,8.76353978711397e-08,0.0563564768408858,-0.164594523075285,DOWN,128.12462,0.945,0.929,4,PT-S2-mWT._.B5,8917,Tstd2,Intronic,8917,uc008stg.2,0.6008,2794,0,FALSE,FALSE,FALSE,1,1
chr4_46590154_46590654,-1.23270201274656,5.35960811941151e-05,0.0123875390491169,0.016154059307595,-0.0245092000655636,DOWN,33.63087,0.799,0.737,3,PT-S3-mWT._.B5,11524,Coro2a,Intronic,11524,uc008sua.2,0.507,2848,0,TRUE,TRUE,FALSE,1,0
chr4_46599252_46599752,-1.94346383502564,8.3152138092148e-07,0.000573744875877575,0.0276028544544442,-0.0842580160310823,DOWN,67.44528,0.902,0.872,3,PT-S3-mWT._.B3,2426,Coro2a,Intronic,2426,uc008sua.2,0.481,2852,0,FALSE,FALSE,TRUE,0,0
chr4_46600965_46601465,-1.66580330715889,0.000441853544808605,0.0485807648836108,0.0204175743402625,-0.0487112091329483,DOWN,32.38314,0.793,0.73,3,PT-S3-mWT._.B5,713,Coro2a,Intronic,713,uc008sua.2,0.6168,2853,0,FALSE,FALSE,FALSE,0,0
chr4_46601694_46602194,-0.681963397136726,9.89003039282352e-05,0.0189341372747491,0.127937442714286,-0.0785240070062434,DOWN,117.46996,0.945,0.927,3,PT-S3-mWT._.B5,14,Coro2a,Promoter,14,uc008sua.2,0.7605,2854,0,FALSE,FALSE,FALSE,0,0
chr4_46602727_46603227,-2.82597118396199,0.00010270600638392,0.0193789020289172,0.00600921160553432,-0.0487834027583414,DOWN,14.03209,0.663,0.55,3,PT-S3-mWT._.B3,1047,Coro2a,Promoter,1047,uc008sua.2,0.495,2855,0,FALSE,FALSE,TRUE,0,0
chr4_46955370_46955870,-1.41310488613262,0.000364839413250871,0.042186842140586,0.0100677223448347,-0.0200697907847552,DOWN,10.13311,0.589,0.454,3,PT-S3-mWT._.B3,36093,Gabbr2,Intronic,36093,uc008sug.1,0.4731,2888,0,TRUE,FALSE,FALSE,0,0
chr4_47051207_47051707,1.67734505641698,5.39074930213725e-05,0.0124350845274634,0.109173981776184,0.0764146046514506,UP,6.33551,0.538,0.498,4,PT-S1._.B6,5848,Anks6,Intronic,5848,uc008sui.1,0.505,2922,0,TRUE,FALSE,FALSE,1,0
chr4_48542626_48543126,-1.90259641684933,8.14665345755484e-05,0.0167115065276474,0.0125442129022655,-0.0398344862730441,DOWN,20.26372,0.608,0.576,4,PT-S3-f/mKO._.A4,2929,Msantd3,Intronic,2376,uc008svi.2,0.493,3006,0,FALSE,FALSE,FALSE,0,0
chr4_49404573_49405073,3.2730000253043,0.000166162534506735,0.026434111169047,0.0173330858333337,0.0173330858333337,UP,9.70363,0.407,0.332,5,PT-S2-f/mKO._.A3,3327,Acnat2,Intronic,3327,uc008svq.1,0.4072,3064,0,TRUE,FALSE,FALSE,0,0
chr4_49442539_49443039,0.689740221682333,1.92614351567247e-05,0.00605880288122385,0.0722507678154841,0.0282178553697333,UP,24.55957,0.72,0.703,7,PT-S3-f/mKO._.B4,8319,Acnat1,Distal,8319,uc008svr.2,0.499,3075,0,TRUE,FALSE,FALSE,0,0
chr4_52473841_52474341,-3.23955633214595,0.00030682748680869,0.0390020668375164,0.00444774681025118,-0.0544514554786234,DOWN,15.05492,0.677,0.57,3,PT-S3-mWT._.B3,34869,Smc2,Intronic,34869,uc008swj.2,0.4511,3222,0,TRUE,FALSE,FALSE,0,0
chr4_52643484_52643984,3.26993243455586,0.000343459011883414,0.0409764603293479,0.0758392313458532,0.069769653935535,UP,73.79396,0.818,0.809,7,PT-S3-f/mKO._.A4,47459,Toporsl,Distal,33624,uc029uuh.2,0.493,3231,0,FALSE,FALSE,FALSE,0,0
chr4_53158564_53159064,1.15130447169223,8.73796893144044e-06,0.00346933923767292,0.210539161465197,0.116850212870273,UP,129.38995,0.944,0.938,7,PT-S3-f/mKO._.B6,1080,Abca1,Intronic,1080,uc008swu.1,0.5449,3251,0,FALSE,FALSE,FALSE,0,0
chr4_53737631_53738131,-2.03710503623958,6.38486140058834e-05,0.0141858476791466,0.0116614811994692,-0.042408125406145,DOWN,22.82008,0.733,0.647,3,PT-S3-mWT._.B5,23698,Fktn,Intronic,23698,uc008sxe.1,0.4691,3304,0,FALSE,FALSE,FALSE,0,0
chr4_53900551_53901051,-2.92937687075734,5.69469408276828e-06,0.00249980071146713,0.00679343930532712,-0.058193336824445,DOWN,14.03209,0.663,0.55,3,PT-S3-mWT._.B3,74755,Tmem38b,Distal,74755,uc008sxh.2,0.5369,3318,0,FALSE,FALSE,TRUE,0,0
chr4_53905459_53905959,-1.77570645580427,3.10535403834024e-05,0.00842736494778545,0.0296536196617049,-0.0767301585910537,DOWN,54.62239,0.88,0.843,3,PT-S3-mWT._.B3,79663,Tmem38b,Distal,79663,uc008sxh.2,0.487,3319,0,TRUE,FALSE,FALSE,0,0
chr4_53907575_53908075,-1.2582456538219,0.000203184890748806,0.0298146242424317,0.0283777515703046,-0.0422872537745697,DOWN,49.11732,0.867,0.826,3,PT-S3-mWT._.B3,81779,Tmem38b,Distal,81779,uc008sxh.2,0.4072,3322,0,FALSE,FALSE,FALSE,0,0
chr4_56638637_56639137,2.10989526025343,1.34311885084857e-06,0.000820830514749245,0.0702890932268335,0.0555423247573545,UP,40.86564,0.807,0.797,7,PT-S3-f/mKO._.B4,102537,Actl7b,Distal,102537,uc008sxn.1,0.491,3448,0,TRUE,FALSE,FALSE,0,0
chr4_56702316_56702816,2.3229075993767,0.000351486944577737,0.0413503301079032,0.045979725542187,0.0383902933009839,UP,20.41308,0.561,0.524,7,PT-S3-f/mKO._.A3,38858,Actl7b,Distal,38858,uc008sxn.1,0.505,3466,0,FALSE,FALSE,TRUE,0,0
chr4_57020723_57021223,-3.36714898892032,5.72544699597418e-06,0.00250862006105917,0.0019302364730316,-0.0366235609267846,DOWN,18.37213,0.6,0.472,3,PT-S3-mWT._.B1,30581,Frrs1l,Distal,26334,uc057brv.1,0.4152,3520,0,TRUE,FALSE,FALSE,0,0
chr4_57906099_57906599,3.06771015559325,6.80495742478811e-05,0.0148252298385513,0.0379513541173684,0.0351863999340028,UP,8.68145,0.478,0.425,2,PT-S3-f/mKO._.B4,9914,D630039A03Rik,Distal,9914,uc008syo.1,0.515,3704,0,TRUE,FALSE,FALSE,0,0
chr4_57927724_57928224,2.99570014190721,0.000118468998647402,0.0212456812147485,0.0445201634059812,0.0406877858395961,UP,45.59294,0.714,0.696,7,PT-S3-f/mKO._.A3,11709,D630039A03Rik,Distal,11709,uc008syo.1,0.4511,3714,0,FALSE,FALSE,TRUE,0,0
chr4_58037240_58037740,-2.98359889339423,2.14047359191133e-05,0.00647911429408344,0.00256522078069875,-0.031543703238778,DOWN,80.05947,0.906,0.884,4,PT-S2-mWT._.B5,28365,Txndc8,Distal,28365,uc008syq.1,0.4471,3736,0,TRUE,TRUE,FALSE,1,1
chr4_58044802_58045302,-2.0986113354015,2.25836804236068e-05,0.00671690708753944,0.0178535984786315,-0.0651787542565185,DOWN,115.22984,0.84,0.839,8,PT-S1._.A1,35927,Txndc8,Intronic,35927,uc008syq.1,0.4052,3739,0,FALSE,FALSE,FALSE,1,1
chr4_58320308_58320808,-2.20347847845148,2.21176088394738e-05,0.00662930948869058,0.0136127089769088,-0.0562976375036521,DOWN,44.93194,0.844,0.807,4,PT-S2-mWT._.B3,34595,Musk,Intronic,34595,uc057lig.1,0.4291,3750,0,TRUE,FALSE,FALSE,0,0
chr4_59106603_59107103,-2.44731478092356,2.34044824831612e-09,5.67710708711137e-06,0.0105176056028328,-0.0557534191724904,DOWN,35.95565,0.826,0.771,3,PT-S3-mWT._.B3,71696,Gng10,Distal,4259,uc008szq.1,0.4152,3788,0,FALSE,FALSE,FALSE,0,0
chr4_59107811_59108311,-2.61057791696156,2.43753887915301e-08,3.82349098532102e-05,0.0133185079629073,-0.0782390173303945,DOWN,83.99718,0.867,0.826,3,PT-S3-mWT._.B1,72904,Gng10,Distal,3051,uc008szq.1,0.3852,3789,0,TRUE,FALSE,FALSE,0,0
chr4_59108668_59109168,-4.23655358154482,1.48786505161698e-10,6.14169810990974e-07,0.00189532733158047,-0.0695346956948766,DOWN,48.69569,0.852,0.818,4,PT-S2-mWT._.B3,73761,Gng10,Distal,2194,uc008szq.1,0.3772,3790,0,TRUE,FALSE,FALSE,0,0
chr4_59188904_59189404,-1.23274926595145,6.42475907594731e-06,0.00272372741164233,0.103863221539507,-0.142930612080862,DOWN,496.34909,0.977,0.969,8,PT-S1._.A3,395,Ugcg,Promoter,395,uc008szr.1,0.7325,3793,0,FALSE,FALSE,FALSE,0,0
chr4_59439912_59440412,1.82915906211947,0.000381199281702018,0.0435396197053904,0.0751772101595584,0.055457334690984,UP,270.78238,0.939,0.931,8,PT-S1._.A4,1528,Susd1,Promoter,1528,uc012dew.1,0.503,3822,0,FALSE,FALSE,TRUE,0,0
chr4_59452503_59453003,1.48986498695803,6.93780240290144e-07,0.000497677332857889,0.142738383370381,0.0932048801020893,UP,276.90714,0.942,0.934,8,PT-S1._.A4,14119,Susd1,Distal,14119,uc012dew.1,0.4411,3828,0,FALSE,FALSE,FALSE,0,0
chr4_59859888_59860388,0.587265448198511,0.000401830068923135,0.045432865572699,0.253782761760884,0.0855329043169946,UP,267.0412,0.941,0.935,7,PT-S3-f/mKO._.A1,54487,Snx30,Intronic,54487,uc008tae.1,0.493,3924,0,TRUE,FALSE,FALSE,0,0
chr4_62704155_62704655,0.489862445090595,0.000330690189933782,0.0404404539548543,0.0347822369540675,0.0105898638759471,UP,15.64285,0.555,0.518,6,PT-S3-f/mKO._.A4,144557,Rgs3,Distal,3709,uc012dfv.1,0.5768,4137,0,TRUE,FALSE,FALSE,0,0
chr4_62721733_62722233,1.82404492045295,4.89641799937659e-09,1.03789945787146e-05,0.227278164784295,0.164523589038879,UP,99.58102,0.892,0.886,7,PT-S3-f/mKO._.B2,162135,Rgs3,Distal,21287,uc012dfv.1,0.5569,4140,0,TRUE,FALSE,TRUE,0,0
chr4_62723683_62724183,1.24608168286232,1.29563347083495e-06,0.000793872416890137,0.263957774710659,0.153832188419916,UP,153.18169,0.954,0.948,7,PT-S3-f/mKO._.B4,164085,Rgs3,Distal,23237,uc012dfv.1,0.5429,4142,0,FALSE,FALSE,FALSE,0,0
chr4_62870488_62870988,0.844057139133442,0.000133494810336536,0.0226473864996012,0.161169552637846,0.0722719130074735,UP,119.30493,0.933,0.927,7,PT-S3-f/mKO._.B4,94835,Zfp618,Distal,94835,uc008tfm.2,0.5848,4153,0,TRUE,FALSE,TRUE,0,0
chr4_63132785_63133285,-1.4921119260526,0.000267170967710164,0.0358404799672221,0.0357306257255416,-0.0684057990469418,DOWN,71.8429,0.909,0.881,3,PT-S3-mWT._.B3,21136,Ambp,Exonic,2135,uc008tfo.2,0.5908,4208,0,FALSE,FALSE,FALSE,0,0
chr4_67320130_67320630,-2.73766754905195,4.12132472679784e-05,0.0104156632902128,0.00710149864213933,-0.0516046888717507,DOWN,21.53922,0.745,0.665,3,PT-S3-mWT._.B3,492828,Tlr4,Distal,492828,uc008thv.2,0.3453,4447,0,TRUE,FALSE,FALSE,0,0
chr4_69202483_69202983,-4.1919190958482,0.000166162534506735,0.026434111169047,0,-0.0345530300031422,DOWN,6.59315,0.467,0.287,2,PT-S3-mWT._.B3,248335,Brinp1,Distal,248335,uc008thw.1,0.3713,4462,0,FALSE,FALSE,FALSE,0,0
chr4_70220415_70220915,-1.00057405382654,0.000190927521001971,0.0289265644311087,0.0684305152042105,-0.0704865754948261,DOWN,60.54441,0.882,0.846,3,PT-S3-mWT._.B5,189769,Cdk5rap2,Exonic,28733,uc008tia.1,0.509,4475,0,TRUE,FALSE,FALSE,0,0
chr4_71560628_71561128,-1.25061774208025,0.000321334786140714,0.0399610037851355,0.0231913747520431,-0.0347498099244553,DOWN,38.53512,0.749,0.669,3,PT-S3-mWT._.B1,640014,Tle1,Distal,584549,uc008tic.2,0.4251,4512,0,FALSE,FALSE,FALSE,0,0
chr4_72644149_72644649,-2.90125366010003,0.000247436689904129,0.0338246856566085,0.00170989948686862,-0.024005843159806,DOWN,10.76681,0.468,0.3,2,PT-S3-mWT._.B1,208234,Aldoart1,Distal,208234,uc008tin.1,0.4052,4531,0,TRUE,FALSE,TRUE,0,0
chr4_72736032_72736532,-2.86724594899825,5.68480819455891e-08,7.30911011192009e-05,0.00696794584563378,-0.0564685466875805,DOWN,49.78582,0.792,0.726,3,PT-S3-mWT._.B1,116351,Aldoart1,Distal,116351,uc008tin.1,0.3473,4533,0,FALSE,FALSE,FALSE,0,0
