Category	ID	Title (or Source)	Verbose ID	Core-F_logP	Core-M_logP	All-M_logP	All-F_logP	Core-F_GeneSet	Core-M_GeneSet	All-M_GeneSet	All-F_GeneSet
GO: Biological Process	GO:0035265	organ growth	GeneOntologyBiologicalProcess_GO:0035265_organ growth	0.0	0.0	0.0	2.5296764840250474				ACACB,ANXA6,BCL2L11,DDR2,DIPK2A,ERBB4,HEG1,IGF1,LEPR,NCAM1,PDGFRA,PI16,PRLR,RBP4,SLC6A4,TENM4,TGFB2,TGFBR3
GO: Biological Process	GO:0060326	cell chemotaxis	GeneOntologyBiologicalProcess_GO:0060326_cell chemotaxis	0.0	0.0	0.0	2.5292837927833887				ABCC1,AIF1,C3AR1,CX3CR1,DAPK2,HOXB9,ITGA1,LPAR1,PADI2,PDGFRA,PLA2G7,PRKCQ,PTPRO,RAB13,SEMA5A,SLIT2,SNAI2,SPP1,STAP1,STK39,TGFB2,TMSB4X,VEGFD,WNT5A
GO: Biological Process	GO:0002252	immune effector process	GeneOntologyBiologicalProcess_GO:0002252_immune effector process	0.0	0.0	0.0	2.527215718834495				ABCA13,AGPAT2,ALDOC,AMPD3,ANGPT1,ANXA2,ATP8A1,C2,C3,C3AR1,C8A,CD1D,CEACAM1,CFD,CFI,COTL1,CPB2,CPN1,CX3CR1,DDX58,DNASE1L1,DSP,EMP2,FABP5,FYN,GATA2,GATA3,GBP3,GGH,GSN,HEBP2,HP,ICOSLG,IFI27,IFIT3,IFITM1,IGHM,IGKC,IL33,IRF9,ITM2A,MGST1,MME,MR1,NOTCH2,ORM1,ORMDL3,PADI2,PDXK,PKM,PLA2G5,PTGDS,PYCARD,PYGB,PYGL,QPCT,RAB27A,RAB3D,RBP4,RETN,RNASEL,S100A13,SERPING1,SLC22A13,STAP1,STOM,STXBP1,SUSD4,TGFB2,TIMP2,TMEM98,TRIL,TSPAN6,WNT5A
GO: Biological Process	GO:0071827	plasma lipoprotein particle organization	GeneOntologyBiologicalProcess_GO:0071827_plasma lipoprotein particle organization	0.0	0.0	0.0	2.5269002732127457				ABCA1,ADIPOQ,ALB,ANXA2,APOC1,APOE,BMP1,LDLR,PLA2G5,PLA2G7,PLTP
GO: Biological Process	GO:0030177	positive regulation of Wnt signaling pathway	GeneOntologyBiologicalProcess_GO:0030177_positive regulation of Wnt signaling pathway	0.0	0.0	0.0	2.5232396648085405				CAV1,DIXDC1,FAM53B,FRAT1,GPC3,JRK,PSMB10,PSMB9,RECK,SALL1,SEMA5A,SFRP4,SMAD3,TERT,WNT5A,WNT5B
GO: Biological Process	GO:1903531	negative regulation of secretion by cell	GeneOntologyBiologicalProcess_GO:1903531_negative regulation of secretion by cell	0.0	0.0	0.0	2.5232396648085405				ADIPOQ,APOE,CEACAM1,FRMD4A,KCNB1,MAOB,NPY1R,PDE3B,PDE8B,PPARG,PTGER3,PTGS1,RAB11FIP1,REST,SYTL4,TRH
GO: Biological Process	GO:0061035	regulation of cartilage development	GeneOntologyBiologicalProcess_GO:0061035_regulation of cartilage development	0.0	0.0	0.0	2.5217422970862726				BMP1,CTSK,EFEMP1,MBOAT2,MUSTN1,SMAD3,SNAI2,TGFB2,WNT5A
GO: Biological Process	GO:0060976	coronary vasculature development	GeneOntologyBiologicalProcess_GO:0060976_coronary vasculature development	0.0	0.0	0.0	2.5217422970862726				ANGPT1,APELA,APLN,GPC3,GPER1,KLF5,MYH10,PRICKLE1,TGFBR3
GO: Biological Process	GO:0031960	response to corticosteroid	GeneOntologyBiologicalProcess_GO:0031960_response to corticosteroid	0.0	0.0	0.0	2.517204384405238				ADIPOQ,ALDH3A1,BCL2L11,CLDN1,CPN1,EIF4EBP1,FAM107A,GPER1,JAK2,MAOB,PAPPA,REST,SGK1,SLIT2,TRH
GO: Biological Process	GO:0006658	phosphatidylserine metabolic process	GeneOntologyBiologicalProcess_GO:0006658_phosphatidylserine metabolic process	0.0	0.0	0.0	2.512500510512059				MBOAT2,PLA2G15,PLA2G4A,PLA2G5,PLAAT3,SLC27A1
GO: Biological Process	GO:0046320	regulation of fatty acid oxidation	GeneOntologyBiologicalProcess_GO:0046320_regulation of fatty acid oxidation	0.0	0.0	0.0	2.512500510512059				ACACB,ACSL5,C1QTNF2,FABP1,PPARG,PPARGC1A
GO: Biological Process	GO:0002263	cell activation involved in immune response	GeneOntologyBiologicalProcess_GO:0002263_cell activation involved in immune response	0.0	0.0	0.0	2.4988190209461916				ABCA13,AGPAT2,ALDOC,AMPD3,ANXA2,ATP8A1,C3,C3AR1,CEACAM1,CFD,COTL1,CX3CR1,DNASE1L1,DSP,FABP5,GATA2,GATA3,GGH,GSN,HEBP2,HP,ICOSLG,IL33,ITM2A,MGST1,MME,NOTCH2,ORM1,ORMDL3,PADI2,PDXK,PKM,PTGDS,PYCARD,PYGB,PYGL,QPCT,RAB27A,RAB3D,RETN,S100A13,STOM,STXBP1,TIMP2,TMEM98
GO: Biological Process	GO:0050708	regulation of protein secretion	GeneOntologyBiologicalProcess_GO:0050708_regulation of protein secretion	0.0	0.0	0.0	2.4965686853309315				APOE,CASK,FGB,FGG,FRMD4A,GLUL,GPER1,HMGN3,IGF1,ITPR2,JAK2,KCNB1,LEPR,MYH10,PDE3B,PDE8B,PRKCQ,PTGER3,RAB11FIP1,RBP4,REST,SYTL4,TGFB2,TRH
GO: Biological Process	GO:0003279	cardiac septum development	GeneOntologyBiologicalProcess_GO:0003279_cardiac septum development	0.0	0.0	0.0	2.4927158719193616				ANK2,DHRS3,GATA3,HEG1,MYH10,NOTCH2,SALL1,SLIT2,STRA6,TGFB2,TGFBR3,WNT5A
GO: Biological Process	GO:0014909	smooth muscle cell migration	GeneOntologyBiologicalProcess_GO:0014909_smooth muscle cell migration	0.0	0.0	0.0	2.4927158719193616				ADIPOQ,AIF1,IGF1,LPAR1,NOX4,PLAT,POSTN,PPARGC1A,RETN,SLIT2,TERT,TMSB4X
GO: Biological Process	GO:0034341	response to interferon-gamma	GeneOntologyBiologicalProcess_GO:0034341_response to interferon-gamma	0.0	0.0	0.0	2.4918585392251975				AIF1,CAPG,CDC42EP2,CLDN1,GBP2,GBP3,GBP7,GSN,IFITM1,IRF9,JAK2,KYNU,NCAM1,PPARG,STXBP1,TRIM68,WNT5A
GO: Biological Process	GO:0048839	inner ear development	GeneOntologyBiologicalProcess_GO:0048839_inner ear development	0.0	0.0	0.0	2.4888789218375234				ATP8B1,FREM2,FZD3,GATA2,GATA3,GJB6,HMX2,IGF1,INSIG1,KCNK3,PAX2,PJVK,PLPPR4,REST,TGFB2,TSHR,WNT5A,ZEB1
GO: Biological Process	GO:0006812	cation transport	GeneOntologyBiologicalProcess_GO:0006812_cation transport	0.0	0.0	0.0	2.4855465775771726				AHNAK,AKAP7,ANK2,ANXA2,ANXA6,ARG2,ATP1A2,ATP8A1,CASK,CAV1,CLN3,COX6B2,COX7A1,CP,DLG3,FLVCR2,FXYD1,FXYD4,FYN,GEM,GNB5,GPER1,GSTM2,GSTO1,HECW2,HEPH,HSPA2,IGF1,ITPR2,KCNB1,KCNE1,KCNE4,KCNJ13,KCNK1,KCNK3,MAGED2,MAOB,MCOLN2,NUPR1,PLCB4,PPARGC1A,PTGER3,SCN2B,SCN7A,SGK1,SHISA7,SLC17A2,SLC1A3,SLC1A5,SLC36A2,SLC39A5,SLC41A3,SLC43A1,SLC44A1,SLC4A11,SLC4A8,SLC5A12,SLC5A6,SLC6A12,SLC6A17,SLC6A4,SLC7A2,SLC7A6,SLC7A8,SNCG,STEAP3,STEAP4,STK39,STOM,TGFB2,TMEM37,TMSB4X,UTRN
GO: Biological Process	GO:0046324	regulation of glucose import	GeneOntologyBiologicalProcess_GO:0046324_regulation of glucose import	0.0	0.0	0.0	2.4839364241359276				ADIPOQ,C1QTNF2,ERBB4,GPC3,HK2,IGF1,PID1,RNASEL,TERT
GO: Biological Process	GO:0032753	positive regulation of interleukin-4 production	GeneOntologyBiologicalProcess_GO:0032753_positive regulation of interleukin-4 production	0.0	0.0	0.0	2.478014304229174				CD1D,GATA3,ICOSLG,IL33,PRKCQ
GO: Biological Process	GO:0009065	glutamine family amino acid catabolic process	GeneOntologyBiologicalProcess_GO:0009065_glutamine family amino acid catabolic process	0.0	0.0	0.0	2.478014304229174				ARG2,ASRGL1,GLUL,OAT,PRODH2
GO: Biological Process	GO:0061484	hematopoietic stem cell homeostasis	GeneOntologyBiologicalProcess_GO:0061484_hematopoietic stem cell homeostasis	0.0	0.0	0.0	2.478014304229174				CADPS2,EMCN,FSTL1,NBEA,P2RY14
GO: Biological Process	GO:0005980	glycogen catabolic process	GeneOntologyBiologicalProcess_GO:0005980_glycogen catabolic process	0.0	0.0	0.0	2.478014304229174				PGM2L1,PPP1R3B,PYGB,PYGL,PYGM
GO: Biological Process	GO:0007043	cell-cell junction assembly	GeneOntologyBiologicalProcess_GO:0007043_cell-cell junction assembly	0.0	0.0	0.0	2.4681646513664384				CAV1,CDH11,CDH6,CLDN1,CLDN15,CLDN19,EPB41L3,GJB6,HEG1,PMP22,PTPRO,RAB13,SNAI2,TLN2
GO: Biological Process	GO:0097006	regulation of plasma lipoprotein particle levels	GeneOntologyBiologicalProcess_GO:0097006_regulation of plasma lipoprotein particle levels	0.0	0.0	0.0	2.4648579436287164				ABCA1,ADIPOQ,ALB,ANXA2,APOC1,APOE,BMP1,LDLR,PLA2G5,PLA2G7,PLTP
GO: Biological Process	GO:0001657	ureteric bud development	GeneOntologyBiologicalProcess_GO:0001657_ureteric bud development	0.0	0.0	0.0	2.4648579436287164				ARG2,EPCAM,GATA3,GPC3,NPNT,PAX2,SALL1,SIM1,SLIT2,SMAD3,TCF21
GO: Biological Process	GO:0006164	purine nucleotide biosynthetic process	GeneOntologyBiologicalProcess_GO:0006164_purine nucleotide biosynthetic process	0.0	0.0	0.0	2.4642349744734293				ACACA,ACACB,ACOT7,ACSL1,ACSL5,ADCY1,AMPD3,COX6B2,COX7A1,ELOVL2,ELOVL6,FASN,GUCA2A,GUCY1A1,NPR2,NUPR1,PAPSS2,PDK1,PID1,PKM,PPARGC1A,SCD,SCD5,TMSB4X
GO: Biological Process	GO:0051258	protein polymerization	GeneOntologyBiologicalProcess_GO:0051258_protein polymerization	0.0	0.0	0.0	2.463043456271902				AIF1,ARHGAP28,CAPG,CAV1,CDC42EP2,CDC42EP5,COTL1,CYRIA,FAM107A,FGB,FGG,GAS7,GSN,JAK2,NIN,PYCARD,SGK1,SLIT2,SPTBN2,SVIL,TMSB10,TMSB4X,TPPP
GO: Biological Process	GO:0072224	metanephric glomerulus development	GeneOntologyBiologicalProcess_GO:0072224_metanephric glomerulus development	0.0	0.0	0.0	2.459543700638145				ADIPOQ,PAX2,PDGFRA,TCF21
GO: Biological Process	GO:0003184	pulmonary valve morphogenesis	GeneOntologyBiologicalProcess_GO:0003184_pulmonary valve morphogenesis	0.0	0.0	0.0	2.459543700638145				NOTCH2,SLIT2,STRA6,TGFB2
GO: Biological Process	GO:0009312	oligosaccharide biosynthetic process	GeneOntologyBiologicalProcess_GO:0009312_oligosaccharide biosynthetic process	0.0	0.0	0.0	2.459543700638145				B3GALNT1,FBP2,ST3GAL2,ST6GALNAC6
GO: Biological Process	GO:2001212	regulation of vasculogenesis	GeneOntologyBiologicalProcess_GO:2001212_regulation of vasculogenesis	0.0	0.0	0.0	2.459543700638145				CEACAM1,EMP2,TMEM100,XDH
GO: Biological Process	GO:0006691	leukotriene metabolic process	GeneOntologyBiologicalProcess_GO:0006691_leukotriene metabolic process	0.0	0.0	0.0	2.4540629459396626				ABCC1,GGT6,LTC4S,MGST3,PLA2G4A,PLA2G5
GO: Biological Process	GO:0033273	response to vitamin	GeneOntologyBiologicalProcess_GO:0033273_response to vitamin	0.0	0.0	0.0	2.4477838604935984				ALDH1A2,CYP1A1,GSN,KANK2,KYNU,LRAT,POSTN,PPARG,SNAI2,SPP1
GO: Biological Process	GO:0002791	regulation of peptide secretion	GeneOntologyBiologicalProcess_GO:0002791_regulation of peptide secretion	0.0	0.0	0.0	2.442952287143198				APLN,APOE,CASK,FGB,FGG,FRMD4A,GLUL,GPER1,HMGN3,IGF1,ITPR2,JAK2,KCNB1,LEPR,MYH10,PDE3B,PDE8B,PPARG,PRKCQ,PTGER3,RAB11FIP1,RBP4,REST,SYTL4,TGFB2,TRH
GO: Biological Process	GO:1903170	negative regulation of calcium ion transmembrane transport	GeneOntologyBiologicalProcess_GO:1903170_negative regulation of calcium ion transmembrane transport	0.0	0.0	0.0	2.4428423837093303				ATP1A2,GEM,GNB5,GSTM2,GSTO1,PTGER3,TGFB2
GO: Biological Process	GO:0072164	mesonephric tubule development	GeneOntologyBiologicalProcess_GO:0072164_mesonephric tubule development	0.0	0.0	0.0	2.4344840997612684				ARG2,EPCAM,GATA3,GPC3,NPNT,PAX2,SALL1,SIM1,SLIT2,SMAD3,TCF21
GO: Biological Process	GO:0072163	mesonephric epithelium development	GeneOntologyBiologicalProcess_GO:0072163_mesonephric epithelium development	0.0	0.0	0.0	2.4344840997612684				ARG2,EPCAM,GATA3,GPC3,NPNT,PAX2,SALL1,SIM1,SLIT2,SMAD3,TCF21
GO: Biological Process	GO:0050808	synapse organization	GeneOntologyBiologicalProcess_GO:0050808_synapse organization	0.0	0.0	0.0	2.4208384674576404				APOE,ARHGEF9,BHLHB9,C3,CASK,CLN3,CLSTN3,CTTNBP2,CX3CR1,EEF2K,EFNB2,ERBB2,ERBB4,FYN,IGSF9B,MYH10,NTRK2,OPHN1,PCLO,PMP22,PPFIA4,PTPRO,RAPSN,REST,SHISA7,SNCG,SPARCL1,SPTBN2,SRPX2,TANC1,UTRN,VSTM5,WNT5A
GO: Biological Process	GO:0009251	glucan catabolic process	GeneOntologyBiologicalProcess_GO:0009251_glucan catabolic process	0.0	0.0	0.0	2.406349160739834				PGM2L1,PPP1R3B,PYGB,PYGL,PYGM
GO: Biological Process	GO:0010866	regulation of triglyceride biosynthetic process	GeneOntologyBiologicalProcess_GO:0010866_regulation of triglyceride biosynthetic process	0.0	0.0	0.0	2.406349160739834				ACSL5,C3,LDLR,SLC27A1,THRSP
GO: Biological Process	GO:0071825	protein-lipid complex subunit organization	GeneOntologyBiologicalProcess_GO:0071825_protein-lipid complex subunit organization	0.0	0.0	0.0	2.4045307696083054				ABCA1,ADIPOQ,ALB,ANXA2,APOC1,APOE,BMP1,LDLR,PLA2G5,PLA2G7,PLTP
GO: Biological Process	GO:0051017	actin filament bundle assembly	GeneOntologyBiologicalProcess_GO:0051017_actin filament bundle assembly	0.0	0.0	0.0	2.4011437807005995				AIF1,ARHGAP28,CCDC88A,FAM107A,GAS7,KANK2,LIMCH1,LPAR1,MARCKS,MYH10,NOX4,PDLIM1,PLS3,PRKCQ,SMAD3
GO: Biological Process	GO:0010631	epithelial cell migration	GeneOntologyBiologicalProcess_GO:0010631_epithelial cell migration	0.0	0.0	0.0	2.398196342806219				AMOTL1,ANGPT1,ANGPT2,APOE,CEACAM1,CLEC14A,DCN,EFNB2,EMP2,EPB41L4B,FSTL1,GATA2,GATA3,GLUL,IGF1,KANK2,PPARG,RAB13,SEMA5A,SLIT2,SNAI2,SRPX2,TGFB2,TGFBR3,TMSB4X,WNT5A
GO: Biological Process	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	GeneOntologyBiologicalProcess_GO:0007169_transmembrane receptor protein tyrosine kinase signaling pathway	0.0	0.0	0.0	2.398171390739484				ADIPOQ,ANGPT1,ANGPT2,APLN,BLNK,CCDC88A,CEACAM1,CLEC14A,DCN,DDR2,EFEMP1,EFNB2,EIF4EBP1,ERBB2,ERBB4,FYN,GATA3,GFRA1,GPC1,GPER1,HIP1,IGF1,IGFBP1,ITGA1,JAK2,MMP2,MYOF,NRG4,NTF3,NTRK2,PDGFRA,PID1,PLAT,PLCE1,PRKCQ,PRLR,PTGIR,SESN3,SH3KBP1,SORT1,STAP1,STON1,TMEM204,VEGFD,WNT5A,XDH
GO: Biological Process	GO:0086004	regulation of cardiac muscle cell contraction	GeneOntologyBiologicalProcess_GO:0086004_regulation of cardiac muscle cell contraction	0.0	0.0	0.0	2.3975828991922006				ANK2,ATP1A2,CAV1,DSG2,DSP,FXYD1
GO: Biological Process	GO:0071830	triglyceride-rich lipoprotein particle clearance	GeneOntologyBiologicalProcess_GO:0071830_triglyceride-rich lipoprotein particle clearance	0.0	0.0	0.0	2.396951655935874				APOC1,APOE,LDLR
GO: Biological Process	GO:0034382	chylomicron remnant clearance	GeneOntologyBiologicalProcess_GO:0034382_chylomicron remnant clearance	0.0	0.0	0.0	2.396951655935874				APOC1,APOE,LDLR
GO: Biological Process	GO:0060426	lung vasculature development	GeneOntologyBiologicalProcess_GO:0060426_lung vasculature development	0.0	0.0	0.0	2.396951655935874				IGF1,STRA6,TCF21
GO: Biological Process	GO:0072197	ureter morphogenesis	GeneOntologyBiologicalProcess_GO:0072197_ureter morphogenesis	0.0	0.0	0.0	2.396951655935874				GATA3,MECOM,PAX2
GO: Biological Process	GO:0021957	corticospinal tract morphogenesis	GeneOntologyBiologicalProcess_GO:0021957_corticospinal tract morphogenesis	0.0	0.0	0.0	2.396951655935874				CDH11,NIN,SLIT2
GO: Biological Process	GO:0015917	aminophospholipid transport	GeneOntologyBiologicalProcess_GO:0015917_aminophospholipid transport	0.0	0.0	0.0	2.396951655935874				ATP8A1,ATP8B1,TMEM30B
GO: Biological Process	GO:0002793	positive regulation of peptide secretion	GeneOntologyBiologicalProcess_GO:0002793_positive regulation of peptide secretion	0.0	0.0	0.0	2.3913411918252434				APLN,CASK,FGB,FGG,FRMD4A,GLUL,GPER1,IGF1,JAK2,LEPR,MYH10,PRKCQ,RBP4,SYTL4,TGFB2,TRH
GO: Biological Process	GO:0003170	heart valve development	GeneOntologyBiologicalProcess_GO:0003170_heart valve development	0.0	0.0	0.0	2.389284481084447				ERG,GATA3,NOTCH2,OLFM1,SLIT2,SNAI2,STRA6,TGFB2
GO: Biological Process	GO:0070542	response to fatty acid	GeneOntologyBiologicalProcess_GO:0070542_response to fatty acid	0.0	0.0	0.0	2.389284481084447				ACSL1,ADIPOQ,CLDN1,ID3,LDLR,PID1,PPARGC1A,SCD
GO: Biological Process	GO:0043086	negative regulation of catalytic activity	GeneOntologyBiologicalProcess_GO:0043086_negative regulation of catalytic activity	0.0	0.0	0.0	2.3818753421887204				ACACB,ADCY1,ADIPOQ,ANGPTL3,ANGPTL8,ANXA2,ANXA8,APOC1,APOE,ARFGEF3,ARG2,C3,CAV1,CDKN2C,CEACAM1,CLN3,CRYAB,DLG3,DUSP14,FABP1,FABP4,GPC3,HEG1,HP,IGF1,INCA1,LEPR,LPAR1,LXN,NPY1R,ORMDL3,PAX2,PI16,PPARG,PRKAR1B,PRKAR2B,PTPRO,PYCARD,RECK,RGS3,RTKN,SCG5,SERPING1,SH2D4A,SLIT2,SORT1,SPINK8,SPP2,SYTL2,TFPI,TFPI2,TGFB2,TIMP2,WFDC2
GO: Biological Process	GO:0071559	response to transforming growth factor beta	GeneOntologyBiologicalProcess_GO:0071559_response to transforming growth factor beta	0.0	0.0	0.0	2.3816499043784694				ASPN,CAV1,CLDN1,CX3CR1,DKK3,FYN,HPGD,NOX4,NPNT,NREP,PDE3A,POSTN,PPARGC1A,RASL11B,SMAD3,TGFB2,TGFBR3,TWSG1,WNT5A,ZEB1,ZFHX3
GO: Biological Process	GO:0009260	ribonucleotide biosynthetic process	GeneOntologyBiologicalProcess_GO:0009260_ribonucleotide biosynthetic process	0.0	0.0	0.0	2.38138378327099				ACACA,ACACB,ACOT7,ACSL1,ACSL5,ADCY1,AMPD3,COX6B2,COX7A1,ELOVL2,ELOVL6,FASN,GUCY1A1,NPR2,NUPR1,PAPSS2,PDK1,PID1,PKM,PPARGC1A,SCD,SCD5,TMSB4X
GO: Biological Process	GO:0007160	cell-matrix adhesion	GeneOntologyBiologicalProcess_GO:0007160_cell-matrix adhesion	0.0	0.0	0.0	2.3767852638479936				ANGPTL3,BCAM,BCL2L11,CASK,EMP2,FAM107A,FGB,FGG,FN1,ITGA1,LIMCH1,MSLN,NPNT,PLET1,POSTN,SGCE,SMAD3,STON1,UTRN
GO: Biological Process	GO:0035113	embryonic appendage morphogenesis	GeneOntologyBiologicalProcess_GO:0035113_embryonic appendage morphogenesis	0.0	0.0	0.0	2.3713714626049143				ALDH1A2,BCL2L11,FREM2,GPC3,HOXD10,MAP3K20,MECOM,NOTCH2,OSR2,RECK,SALL1,TGFB2,WNT5A
GO: Biological Process	GO:0030326	embryonic limb morphogenesis	GeneOntologyBiologicalProcess_GO:0030326_embryonic limb morphogenesis	0.0	0.0	0.0	2.3713714626049143				ALDH1A2,BCL2L11,FREM2,GPC3,HOXD10,MAP3K20,MECOM,NOTCH2,OSR2,RECK,SALL1,TGFB2,WNT5A
GO: Biological Process	GO:1901214	regulation of neuron death	GeneOntologyBiologicalProcess_GO:1901214_regulation of neuron death	0.0	0.0	0.0	2.3641839737861203				ABCC1,ANGPT1,APOE,BCL2L11,BHLHB9,CLN3,CX3CR1,EFNB2,FOXQ1,FYN,GATA3,IGF1,ITGA1,JAK2,KCNB1,NTF3,NTRK2,NUPR1,PPARGC1A,RAPSN,REST,SNCG,STXBP1,TERT,TGFB2,TLDC2,WNT5A
GO: Biological Process	GO:0060099	regulation of phagocytosis, engulfment	GeneOntologyBiologicalProcess_GO:0060099_regulation of phagocytosis, engulfment	0.0	0.0	0.0	2.363676515122472				C3,GATA2,PPARG,STAP1
GO: Biological Process	GO:0034375	high-density lipoprotein particle remodeling	GeneOntologyBiologicalProcess_GO:0034375_high-density lipoprotein particle remodeling	0.0	0.0	0.0	2.363676515122472				ALB,APOC1,APOE,PLTP
GO: Biological Process	GO:0006825	copper ion transport	GeneOntologyBiologicalProcess_GO:0006825_copper ion transport	0.0	0.0	0.0	2.363676515122472				CP,HEPH,STEAP3,STEAP4
GO: Biological Process	GO:0046184	aldehyde biosynthetic process	GeneOntologyBiologicalProcess_GO:0046184_aldehyde biosynthetic process	0.0	0.0	0.0	2.363676515122472				DKK3,PDXK,REST,TKT
GO: Biological Process	GO:0006957	complement activation, alternative pathway	GeneOntologyBiologicalProcess_GO:0006957_complement activation, alternative pathway	0.0	0.0	0.0	2.363676515122472				C3,C8A,CFD,SUSD4
GO: Biological Process	GO:0036149	phosphatidylinositol acyl-chain remodeling	GeneOntologyBiologicalProcess_GO:0036149_phosphatidylinositol acyl-chain remodeling	0.0	0.0	0.0	2.363676515122472				PLA2G4A,PLA2G5,PLAAT3,PLBD1
GO: Biological Process	GO:0009084	glutamine family amino acid biosynthetic process	GeneOntologyBiologicalProcess_GO:0009084_glutamine family amino acid biosynthetic process	0.0	0.0	0.0	2.363676515122472				ALDH18A1,CLN3,GLUL,OAT
GO: Biological Process	GO:0002443	leukocyte mediated immunity	GeneOntologyBiologicalProcess_GO:0002443_leukocyte mediated immunity	0.0	0.0	0.0	2.3570884432352384				ABCA13,AGPAT2,ALDOC,AMPD3,ANXA2,ATP8A1,C2,C3,C3AR1,C8A,CD1D,CEACAM1,CFD,CFI,COTL1,DDX58,DNASE1L1,DSP,EMP2,FABP5,GATA2,GATA3,GGH,GSN,HEBP2,HP,ICOSLG,IGHM,IGKC,MGST1,MME,MR1,ORM1,ORMDL3,PADI2,PDXK,PKM,PTGDS,PYCARD,PYGB,PYGL,QPCT,RAB27A,RAB3D,RETN,S100A13,SERPING1,SLC22A13,STAP1,STOM,STXBP1,SUSD4,TIMP2
GO: Biological Process	GO:0008154	actin polymerization or depolymerization	GeneOntologyBiologicalProcess_GO:0008154_actin polymerization or depolymerization	0.0	0.0	0.0	2.3510358216333196				AIF1,ARHGAP28,CAPG,CDC42EP2,CDC42EP5,COTL1,CYRIA,FAM107A,GAS7,GSN,JAK2,PYCARD,SEMA5A,SLIT2,SPTBN2,SVIL,TMSB10,TMSB4X
GO: Biological Process	GO:0051130	positive regulation of cellular component organization	GeneOntologyBiologicalProcess_GO:0051130_positive regulation of cellular component organization	0.0	0.0	0.0	2.350374360042551				ABCA1,ANGPT1,ANXA2,APELA,APLN,APOE,ATP8A1,BCL2L11,BHLHB9,C3,CAPG,CASK,CAV1,CCDC88A,CDC42EP2,CDC42EP5,CLDN1,CLDN19,CLN3,CLSTN3,CPB2,DCN,DDR2,DIXDC1,EEF2K,EFEMP1,FN1,FYN,GATA2,GATA3,GCM1,GPC3,GPER1,GSN,HIP1,IGF1,LIMCH1,LPAR1,NIN,NOX4,NTF3,NTRK2,PDPN,PLA2G4A,PLA2G5,PLCE1,PPARG,PPARGC1A,PRKCQ,PYCARD,SEMA5A,SFRP4,SGK1,SIVA1,SLIT2,SLX1B,SMAD3,SNAI2,SPAG5,SPIDR,SRPX2,STAP1,SYNE1,TET1,TFDP2,TGFB2,TPPP,VSTM5,WNT5A
GO: Biological Process	GO:0090207	regulation of triglyceride metabolic process	GeneOntologyBiologicalProcess_GO:0090207_regulation of triglyceride metabolic process	0.0	0.0	0.0	2.349723552329082				ACSL5,APOE,C3,LDLR,PNPLA2,SLC27A1,THRSP
GO: Biological Process	GO:0086002	cardiac muscle cell action potential involved in contraction	GeneOntologyBiologicalProcess_GO:0086002_cardiac muscle cell action potential involved in contraction	0.0	0.0	0.0	2.349723552329082				ANK2,CAV1,DSG2,DSP,KCNE1,KCNE4,SCN2B
GO: Biological Process	GO:2000351	regulation of endothelial cell apoptotic process	GeneOntologyBiologicalProcess_GO:2000351_regulation of endothelial cell apoptotic process	0.0	0.0	0.0	2.349465204829529				ANGPT1,FGB,FGG,GATA2,GATA3,GPER1,SEMA5A,TERT
GO: Biological Process	GO:0043030	regulation of macrophage activation	GeneOntologyBiologicalProcess_GO:0043030_regulation of macrophage activation	0.0	0.0	0.0	2.349465204829529				CD1D,IL33,LDLR,PLA2G4A,PPARG,SLC7A2,STAP1,WNT5A
GO: Biological Process	GO:0071695	anatomical structure maturation	GeneOntologyBiologicalProcess_GO:0071695_anatomical structure maturation	0.0	0.0	0.0	2.3474386375304084				ALDH1A2,ANGPTL8,C3,CDC25B,CX3CR1,GATA2,GATA3,HOXA5,IGF1,KCNE1,MMP2,NPR2,PAX2,PDE3A,PMP22,PPARG,RECK,SEPTIN4,SNX10,TGFB2,WNT5A
GO: Biological Process	GO:0150077	regulation of neuroinflammatory response	GeneOntologyBiologicalProcess_GO:0150077_regulation of neuroinflammatory response	0.0	0.0	0.0	2.342955958807288				IGF1,IL33,LDLR,NUPR1,PPARG,STAP1
GO: Biological Process	GO:1905314	semi-lunar valve development	GeneOntologyBiologicalProcess_GO:1905314_semi-lunar valve development	0.0	0.0	0.0	2.342955958807288				GATA3,NOTCH2,SLIT2,SNAI2,STRA6,TGFB2
GO: Biological Process	GO:0016055	Wnt signaling pathway	GeneOntologyBiologicalProcess_GO:0016055_Wnt signaling pathway	0.0	0.0	0.0	2.33980623666307				AMOTL1,APOE,CAV1,CCDC88C,CDK14,DIXDC1,DKK3,FAM53B,FRAT1,FZD3,GATA3,GNG2,GPC3,IGFBP1,JRK,KDM6A,LIMD1,MDFIC,MITF,PRICKLE1,PSMB10,PSMB9,PTPRO,RBMS3,RECK,SALL1,SEMA5A,SFRP4,SMAD3,SNAI2,TCF7L1,TERT,WNT5A,WNT5B
GO: Biological Process	GO:0044247	cellular polysaccharide catabolic process	GeneOntologyBiologicalProcess_GO:0044247_cellular polysaccharide catabolic process	0.0	0.0	0.0	2.3379125062510226				PGM2L1,PPP1R3B,PYGB,PYGL,PYGM
